nft_url;; supply;; blockchain;; type;; price;; method;; duration;; specific_buyer;; quantity
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6698;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6720;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6721;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6746;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6756;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6766;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6796;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6799;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6801;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6845;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6856;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6862;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6870;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6899;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6911;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6915;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6955;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6957;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6971;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6980;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/6987;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7098;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7114;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7144;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7155;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7172;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7175;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7228;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7245;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7280;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7290;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7309;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7354;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7358;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7360;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7429;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7455;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7471;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7490;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7515;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7524;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7530;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7595;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7602;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7604;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7651;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7756;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7774;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7790;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7793;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7805;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7814;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7839;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7840;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7843;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7863;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7871;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7894;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7906;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7930;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7940;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7948;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7975;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7989;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/7998;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/8000;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/8020;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/8025;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/8030;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/8038;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/8180;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
